RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6435740,003629,R13116-000,2011.53,
6435742,003631,R13118-002,104.54,
6435743,003632,R13119-000,3262.33,
6435744,003633,R13128-000,553.78,
6435745,003634,R13137-000,1637.9,
6435746,003635,R13141-000,1303.21,
6435748,003637,R13154-000,2978.46,
6435749,003638,R13161-000,1141.26,
6435750,003639,R13166-000,1662.16,
6435751,003640,R13172-000,1630.95,
6435752,003641,R13174-000,880.07,
6435753,003642,R13182-000,1331.45,
6435754,003643,R13202-000,3962.85,
6435757,003646,R13231-000,2463.14,
6435758,003647,R13232-000,2604.89,
6435759,003648,R13241-000,2168.66,
6435760,003649,R13242-000,3706.29,
6435761,003650,R13255-000,1052.3,
6435762,003651,R13257-000,1449.03,
6435763,003652,R13277-000,1678.96,
6435764,003653,R13282-000,2899.89,
6435765,003654,R13290-000,744.38,
6435767,003656,R13304-000,1746.97,
6435768,003657,R13309-000,982.92,
6435769,003658,R13313-001,786.62,
6435770,003659,R13325-000,3684.15,
6435771,003660,R13337-000,1418.95,
6435772,003661,R13338-000,379.13,
6435773,003662,R13357-000,1271.5,
6435774,003663,R13359-000,895.23,
6435775,003664,R13361-000,1552.7,
6435776,003665,R13363-000,192.72,
6435777,003666,R13363-101,214.16,
6435778,003667,R13363-102,213.98,
6435779,003668,R13363-103,214.11,
6435780,003669,R13363-104,214.91,
6435781,003670,R13372-000,1435.7,
6435782,003671,R13384-000,2087.42,
6435783,003672,R13388-000,1502.01,
6435785,003674,R13398-000,529.46,
6435786,003675,R13401-002,1907.86,
6435787,003676,R13403-000,1499.92,
6435788,003677,R13409-000,834.77,
6435790,003679,R13429-000,1403.06,
6435791,003680,R13434-000,1922.5,
6435792,003681,R13434-001,219.51,
6435793,003682,R13437-000,246.49,
6435794,003683,R13440-000,1781.94,
6435796,003685,R13449-000,922.59,
6435797,003686,R13465-000,700.86,
6435798,003687,R13471-000,1708.63,
6435799,003688,R13475-000,2047.83,
6435800,003689,R13479-000,2122.26,
6435801,003690,R13480-000,3007.18,
6435802,003691,R13481-000,1753.58,
6435803,003692,R13498-000,2562.08,
6435804,003693,R13507-000,861.95,
6435805,003694,R13513-000,961.04,
6435807,003696,R13538-000,109.26,
6435808,003697,R13543-000,1406.52,
6435810,003699,R13574-000,1701.84,
6435811,003700,R13575-000,711.31,
6435812,003701,R13592-001,2627.92,
6435814,003703,R13601-000,722.75,
6435815,003704,R13602-000,1568.06,
6435816,003705,R13607-000,4295.19,
6435817,003706,R13609-000,1775.16,
6435818,003707,R13616-000,604.39,
6435821,003710,R13636-000,1861.79,
6435822,003711,R13638-000,1543.52,
6435823,003712,R13641-000,2482.75,
6435824,003713,R13647-000,1392.67,
6435826,003715,R13706-000,1220.17,
6435827,003716,R13709-000,1758.57,
6435828,003717,R13718-000,1738.01,
6435830,003719,R13740-000,4076.41,
6435831,003720,R13763-000,1359.86,
6435832,003721,R13771-000,2692.4,
6435834,003723,R13780-000,103.51,
6435835,003724,R13788-000,3406.12,
6435837,003726,R13804-000,1063.51,
6435838,003727,R13810-000,2338.54,
6435839,003728,R13827-000,2818.07,
6435840,003729,R13831-000,2516.56,
6435841,003730,R13832-000,1422.13,
6435843,003732,R13842-000,908.46,
6435844,003733,R13844-001,3268.22,
6435845,003734,R13866-000,15491.79,
6435846,003735,R13876-000,4531.87,
6435847,003736,R13892-000,13806.49,
6435848,003737,R13931-000,379.13,
6435849,003738,R13965-000,443.79,
6435850,003739,R13987-002,953.92,
6435851,003740,R13992-000,2600.69,
6435852,003741,R14035-000,948.91,
6435853,003742,R14053-000,1776.05,
6435854,003743,R14059-000,958.67,
6435855,003744,R14067-000,2480.8,
6435856,003745,R14073-000,962.8,
6435857,003746,R14076-000,843.64,
6435858,003747,R14106-000,1264.29,
6435859,003748,R14125-001,153.5,
6435860,003749,R14134-000,1166.89,
6435861,003750,R14135-001,119.1,
6435862,003751,R14139-000,183.5,
6435863,003752,R14157-000,183.5,
6435865,003754,R14175-000,3937.03,
6435866,003755,R14175-002,205.25,
6435867,003756,R14180-000,373.88,
6435868,003757,R14186-000,205.25,
6435869,003758,R14191-000,1215.33,
6435870,003759,R14193-000,1600.68,
6435871,003760,R14197-000,1353.88,
6435873,003762,R14212-000,117.73,
6435874,003763,R14216-001,186.8,
6435875,003764,R14216-002,186.8,
6435876,003765,R14216-003,206.79,
6435877,003766,R14216-004,186.8,
6435878,003767,R14216-009,235.6,
6435879,003768,R14216-010,235.6,
6435880,003769,R14216-011,235.6,
6435881,003770,R14216-012,235.6,
6435882,003771,R14216-013,235.6,
6435883,003772,R14238-000,952.24,
6435885,003774,R14244-000,6981.7,
6435886,003775,R14263-000,4186.37,
6435887,003776,R14305-001,1525.69,
6435888,003777,R14305-005,1083.61,
6435890,003779,R14309-002,2366.5,
6435891,003780,R14309-005,166.93,
6435892,003781,R14309-008,395.77,
6435893,003782,R14345-001,71.95,
6435895,003784,R14362-000,32.51,
6435897,003786,R14379-000,3390.34,
6435898,003787,R14382-000,1336.71,
6435899,003788,R14389-000,150.2,
6435900,003789,R14411-000,926.69,
6435901,003790,R14419-000,718.31,
6435902,003791,R14429-000,68.14,
6435904,003793,R14458-002,241.12,
6435905,003794,R14460-003,161.68,
6435906,003795,R14461-000,331.15,
6435907,003796,R14461-002,961.53,
6435908,003797,R14461-136,271.41,
6435909,003798,R14462-113,286.75,
6435911,003800,R14469-000,875.69,
6435913,003802,R14475-000,101.17,
6435914,003803,R14481-000,187.05,
6435915,003804,R14487-000,969.97,
6435965,003854,R02057-002,923.14,
6435966,003855,R03516-000,1230.24,
6435967,003856,R09256-001,1813.81,
6435969,003858,R09256-001,1795.4,
6435971,003860,R09256-001,2236.54,
